epoch,acc,loss,lr,val_acc,val_loss
0,0.36764706539757114,3.114505788859199,0.001,0.2166666736205419,5.213438431421916
1,0.5882353002534193,2.4491946381681107,0.001,0.30000000819563866,3.76375945409139
2,0.6735294163227081,2.053251136751736,0.001,0.2000000054637591,4.4070002635320025
3,0.6500000007012311,1.848854983554167,0.001,0.20000000298023224,8.896330833435059
4,0.717647060751915,1.6021204766105204,0.001,0.36666667213042575,3.8800869385401406
5,0.7500000043826944,1.4853733988369213,0.001,0.2666666718820731,3.914793848991394
6,0.805882346980712,1.3079139099401587,0.001,0.3500000076989333,3.285115738709768
7,0.7970588224775651,1.2774146900457495,0.001,0.4166666716337204,3.8043864170710244
8,0.7970588207244873,1.2016193130437065,0.001,0.6833333373069763,1.6901735067367554
9,0.8470588168677162,1.0331481642582838,0.001,0.3666666770974795,3.1042139331499734
10,0.8499999940395355,0.9197778386228225,0.001,0.6666666766007742,1.3617714047431946
11,0.9088235181920669,0.8542564511299133,0.001,0.5500000019868215,1.7832246820131938
12,0.8647058798986322,0.863646016401403,0.001,0.5666666825612386,1.938767631848653
13,0.8764705815735985,0.8421100868898279,0.001,0.5666666726271311,1.595190425713857
14,0.8911764621734619,0.8049863699604484,0.001,0.7833333313465118,1.0758976936340332
15,0.911764697116964,0.6984006639789132,0.001,0.550000011920929,1.3731281161308289
16,0.8882352902608759,0.7670348812552059,0.001,0.3333333432674408,6.552531719207764
17,0.9147058760418612,0.700875412015354,0.001,0.4666666661699613,1.82635959982872
18,0.9352941092322854,0.6043810590225107,0.001,0.75,1.0818783044815063
19,0.9147058742887834,0.65255946885137,0.001,0.4833333392937978,2.3905351758003235
20,0.9147058760418612,0.7037684216218836,0.001,0.46666666865348816,2.5050200819969177
21,0.914705877794939,0.6174486130475998,0.001,0.5833333432674408,1.3433678150177002
22,0.9147058725357056,0.5682904509937062,0.001,0.7833333214124044,1.010969748099645
23,0.9205882233731887,0.6172679461100522,0.001,0.600000003973643,1.7674620747566223
24,0.9147058760418612,0.5833874169517966,0.001,0.5499999970197678,1.83892027537028
25,0.9147058742887834,0.6398386096253115,0.001,0.23333334053556123,11.000578880310059
26,0.9529411722632015,0.5404490416540819,0.001,0.8166666527589163,0.8507475157578787
27,0.9676470546161428,0.46967555407215567,0.001,0.7833333313465118,1.1002871195475261
28,0.9470588144134072,0.45644019281162934,0.001,0.5000000049670538,1.695073922475179
29,0.94999999684446,0.4734304915456211,0.001,0.799999992052714,0.9513430794080099
30,0.9411764635759241,0.5126587354085025,0.001,0.10000000149011612,11.6441699663798
31,0.9205882268793443,0.5861042667837704,0.001,0.6333333253860474,1.8852051099141438
32,0.961764700272504,0.4691883886561674,0.001,0.7333333392937978,1.1574495484431584
33,0.967647052863065,0.4019790519686306,0.001,0.6833333373069763,1.173574576775233
34,0.9705882300348843,0.3555165099747041,0.001,0.600000003973643,1.3725899855295818
35,0.967647052863065,0.3481869776459301,0.001,0.5166666756073633,1.5382223924001057
36,0.9323529373196995,0.4641438371994916,0.001,0.3166666738688946,9.324136734008789
37,0.9029411708607393,0.589275557328673,0.001,0.3500000089406967,5.906634132067363
38,0.967647052863065,0.4456328653237399,0.0003162278,0.8000000019868215,1.3117319097121556
39,0.9823529387221617,0.39248601741650524,0.0003162278,0.8833333253860474,0.7229369978109995
40,0.9823529387221617,0.38571833600016203,0.0003162278,0.8666666646798452,0.7489302108685175
41,0.9970588228281807,0.32952063486856575,0.0003162278,0.8666666646798452,0.7597977370023727
42,0.9941176456563613,0.33293109343332405,0.0003162278,0.8666666646798452,0.6751912087202072
43,0.991176468484542,0.316411373369834,0.0003162278,0.8166666626930237,0.856391708056132
44,0.9970588228281807,0.30507154149167676,0.0003162278,0.8499999940395355,0.7475019991397858
45,0.9941176456563613,0.2863575842450647,0.0003162278,0.8166666626930237,0.8785752952098846
46,1.0,0.26324496593545466,0.0003162278,0.8166666626930237,0.9171103139718374
47,1.0,0.24755973631844802,0.0003162278,0.8166666626930237,0.9234139720598856
48,1.0,0.246707822470104,0.0003162278,0.8166666626930237,0.9611447254816691
49,1.0,0.23868076853892384,0.0003162278,0.8000000019868215,0.8813101351261139
50,1.0,0.23382378325742834,0.0003162278,0.7666666706403097,0.872071385383606
51,0.9970588228281807,0.24356377957498326,0.0003162278,0.7833333412806193,0.9412051439285278
52,0.9941176456563613,0.24892646249602823,0.0003162278,0.8499999940395355,0.6858369410037994
53,1.0,0.22713742668137832,0.0003162278,0.8333333233992258,0.7676628977060318
54,1.0,0.21665379974771948,0.000100000005,0.8499999940395355,0.6827321350574493
55,1.0,0.21002108253100338,0.000100000005,0.8499999940395355,0.6300074557463328
56,1.0,0.20888607817537644,0.000100000005,0.8666666646798452,0.6206088811159134
57,1.0,0.20667994504465775,0.000100000005,0.8499999940395355,0.6241307407617569
58,1.0,0.20286903486532323,0.000100000005,0.8666666646798452,0.5944501136740049
59,1.0,0.20065712534329472,0.000100000005,0.8833333353201548,0.5878084724148115
60,1.0,0.199119570062441,0.000100000005,0.8833333353201548,0.5728823368748029
61,1.0,0.1986978904289358,0.000100000005,0.8833333353201548,0.5591765344142914
62,1.0,0.19504459596732082,0.000100000005,0.8833333353201548,0.5837833707531294
63,1.0,0.1970455576391781,0.000100000005,0.8833333353201548,0.5951434721549352
64,1.0,0.19487006830818512,0.000100000005,0.8666666746139526,0.6060312241315842
65,1.0,0.18967423237421932,0.000100000005,0.8666666746139526,0.602484422425429
66,1.0,0.1873060355291647,0.000100000005,0.8666666746139526,0.5901926880081495
67,1.0,0.18832296352176106,0.000100000005,0.850000003973643,0.6190796916683515
68,1.0,0.19077259477447062,0.000100000005,0.850000003973643,0.6681467915574709
69,1.0,0.18651862749282053,0.000100000005,0.8666666746139526,0.6330402890841166
70,1.0,0.18339267592219746,0.000100000005,0.8666666746139526,0.6113151088356972
71,1.0,0.18163320597480326,0.000100000005,0.8833333353201548,0.600151556233565
72,1.0,0.1785647584234967,0.000100000005,0.8833333353201548,0.5900619303186735
73,1.0,0.17800227684133194,3.1622778e-05,0.8833333353201548,0.5760214428106943
74,1.0,0.18193466829902985,3.1622778e-05,0.8833333353201548,0.5909790818889936
75,1.0,0.17746399605975433,3.1622778e-05,0.8833333353201548,0.5814061214526495
76,1.0,0.17557895358871012,3.1622778e-05,0.8833333353201548,0.5868318776289622
77,1.0,0.17468107228769975,3.1622778e-05,0.8833333353201548,0.5769354552030563
78,1.0,0.17480145394802094,3.1622778e-05,0.8833333353201548,0.590057484805584
79,1.0,0.17504188769003926,3.1622778e-05,0.8833333353201548,0.6131991321841875
80,1.0,0.17361968843375936,3.1622778e-05,0.8833333353201548,0.6161758253971735
81,1.0,0.1785648679908584,3.1622778e-05,0.8833333353201548,0.6043037176132202
82,1.0,0.17388274345327825,3.1622778e-05,0.8833333353201548,0.6100187997023264
83,1.0,0.1736311062293894,1.0000001e-05,0.8833333353201548,0.6121796915928522
84,1.0,0.17364905730766408,1.0000001e-05,0.8833333353201548,0.6174300958712896
85,1.0,0.17194490441504648,1.0000001e-05,0.8833333353201548,0.6218869710961977
86,1.0,0.172802997424322,1.0000001e-05,0.8833333353201548,0.6274514372150103
87,1.0,0.17356560423093684,1.0000001e-05,0.8833333353201548,0.6256497800350189
88,1.0,0.17157349297228983,1.0000001e-05,0.8833333353201548,0.626759891708692
89,1.0,0.17488623147501664,1.0000001e-05,0.8833333353201548,0.6419536123673121
90,1.0,0.1720734782078687,1.0000001e-05,0.8833333353201548,0.6178299660483996
91,1.0,0.17001403692890615,1.0000001e-05,0.8833333353201548,0.6150777240594228
92,1.0,0.17153525703093586,1.0000001e-05,0.8666666646798452,0.6261935184399287
93,1.0,0.1697971711263937,3.1622778e-06,0.8666666646798452,0.6294566964109739
94,1.0,0.17017191736137166,3.1622778e-06,0.8666666646798452,0.6317514603336652
95,1.0,0.16992441214182796,3.1622778e-06,0.8666666646798452,0.6317567949493726
96,1.0,0.16972557367647395,3.1622778e-06,0.8666666646798452,0.6340216224392256
97,1.0,0.1704898467835258,3.1622778e-06,0.8666666646798452,0.6366169402996699
